productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,year,month,reviewLength,cleanedReview,sentiment,sentiment_label
B09G9D8KRQ,India,2023-12-20,True,2,bad speaker,-,https://www.amazon.in/gp/customer-reviews/ROP8KNC5HVON5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 20 December 2023,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2023,12,1,,0.0,Neutral
B09G9D8KRQ,India,2023-11-20,True,1,It’s not Indian phone,Bahar ka phone be h diya hame ab iska lock nahi open ho raha 👎👎👎👎,https://www.amazon.in/gp/customer-reviews/R2O8W955AO40AA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 20 November 2023,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2023,11,65,bahar ka phone h diya hame ab iska lock nahi open ho raha 👎👎👎👎,0.0,Neutral
B09G9D8KRQ,India,2022-09-27,True,1,The touch doesn't work properly.,I dislike the product. The touch doesn't work properly. I wasted 77k on this.,https://www.amazon.in/gp/customer-reviews/RB82VZMTMHLSB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 27 September 2022,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2022,9,77,dislike product touch doesnt work properly wasted 77k,-0.2,Neutral
B09G9D8KRQ,India,2022-09-18,True,1,Heating,It is heating up when charging and being used 30 minutes.,https://www.amazon.in/gp/customer-reviews/R3VH16P9933Q3O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 18 September 2022,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2022,9,57,heating charging used 30 minutes,0.0,Neutral
B09G9D8KRQ,India,2023-01-06,False,3,Not the best camera.,"I got the phone mainly for the camera. But it is very disappointing that even after paying top dollar you can’t get all the benefits of a good camera. iPhone can NOT take close up photos. It can’t zoom in on details. Also network and connectivity is poor. Whenever I’m traveling out of town the phone I’m unable to use mobile data. And even when in town, network is very poor. Apple and Jio aren’t the best even though they are assumed to be. Didn’t expect this from Apple.Cinematic mode is good. But it’s unable to focus on the subject properly a lot of times.Ear Speaker is malfunctioning right after just one year of use.",https://www.amazon.in/gp/customer-reviews/R2UA8AJ9Q0TU1R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 6 January 2023,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2023,1,624,got phone mainly camera disappointing even paying top dollar ’ get benefits good camera iphone not take close photos ’ zoom details also network connectivity poor whenever ’ traveling town phone ’ unable use mobile data even town network poor apple jio ’ best even though assumed ’ expect applecinematic mode good ’ unable focus subject properly lot timesear speaker malfunctioning right one year use,0.03736263736263735,Neutral
B09G9D8KRQ,India,2022-05-06,False,1,Trash phone,"I have made a mistake of going with the hype and buying the iPhone...It's a useless piece of trash for 50k. No functionality whatsoever. Just a piece of showoff,nothing else. I also have put up an ad olx.Rather go for samsung S series",https://www.amazon.in/gp/customer-reviews/R3MOISS5B3YDFW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 6 May 2022,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2022,5,234,made mistake going hype buying iphoneits useless piece trash 50k no functionality whatsoever piece showoffnothing else also put ad olxrather go samsung series,-0.5,Negative
B09G9D8KRQ,India,2021-09-25,False,1,Not worth the wait and price. Make your decision wisely!,Not at all worth the wait and price. I phone 11 and 12 were better version at this price points. Nothing much has been changed. Check before you buy and make a good decision.,https://www.amazon.in/gp/customer-reviews/R322QWTOCUATRZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 25 September 2021,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2021,9,174,not worth wait price phone 11 12 better version price points nothing much changed check buy make good decision,0.425,Positive
B09G9D8KRQ,India,2022-01-20,False,1,Overpriced,No biometrics with many UI flaws. Too expensive at 90K range.Better wait for new versions so that the price will drop for this version substantially.,https://www.amazon.in/gp/customer-reviews/R1IGKS56HAKC2F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HDN4Q,Reviewed in India on 20 January 2022,Colour: (PRODUCT) REDSize: 256 GB,B09G9HDN4Q,2022,1,149,no biometrics many ui flaws expensive 90k rangebetter wait new versions price drop version substantially,0.04545454545454545,Neutral
B09G9D8KRQ,India,2024-08-21,True,3,Heating,I got my iphone 13 yesterday but the exchange price was different when I received my phone and also it’s heating 😡 while charging also,https://www.amazon.in/gp/customer-reviews/R3QPS4N1HG2UKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 21 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,134,got iphone 13 yesterday exchange price different received phone also ’ heating 😡 charging also,0.0,Neutral
B09G9D8KRQ,India,2024-07-22,True,3,Good phone,Good phone in budget,https://www.amazon.in/gp/customer-reviews/R2M7KKP5ITKIXF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 22 July 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,7,20,good phone budget,0.7,Positive
B09G9D8KRQ,India,2024-08-05,True,2,Battery heating problem,While charging too much battery heating problem happened,https://www.amazon.in/gp/customer-reviews/R2IGTUEDN2S62D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 5 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,56,charging much battery heating problem happened,0.2,Neutral
B09G9D8KRQ,India,2024-07-20,True,2,Colour,Colour pasand nahin,https://www.amazon.in/gp/customer-reviews/R8VZG7TYR396U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 20 July 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,7,19,colour pasand nahin,0.0,Neutral
B09G9D8KRQ,India,2024-08-22,True,1,Fake phone,"Camera not good in my phoneNo water resistant, totally blanked out in 10 minutes rain while resting inside my pocket",https://www.amazon.in/gp/customer-reviews/R305Q0NBDCHUE5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 22 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,116,camera not good phoneno water resistant totally blanked 10 minutes rain resting inside pocket,-0.175,Neutral
B09G9D8KRQ,India,2024-08-15,True,1,Colour is removing,The colour of the iphone is removing from the upper side of the sound botton,https://www.amazon.in/gp/customer-reviews/RXZ7UOPALQ0JO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 15 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,76,colour iphone removing upper side sound botton,0.2,Neutral
B09G9D8KRQ,India,2024-04-28,True,2,iPhone 13 I had purchased,Camera quality is not good,https://www.amazon.in/gp/customer-reviews/R1BFX5ROQ1DV24/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 28 April 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,4,26,camera quality not good,-0.35,Negative
B09G9D8KRQ,India,2023-11-05,True,3,Battery is draining very fast,Require very frequent recharging,https://www.amazon.in/gp/customer-reviews/R181VJ05R49D16/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 5 November 2023,Colour: GreenSize: 128 GB,B09V4B6K53,2023,11,32,require frequent recharging,0.13,Neutral
B09G9D8KRQ,India,2023-10-12,True,3,So cute nice phone 📱,No review text provided,https://www.amazon.in/gp/customer-reviews/R2B0NVNG5H3N4Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 12 October 2023,Colour: GreenSize: 128 GB,B09V4B6K53,2023,10,23,no review text provided,0.0,Neutral
B09G9D8KRQ,India,2023-09-17,True,3,Best quality,Best,https://www.amazon.in/gp/customer-reviews/R3OUGU1I4BEHCN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 17 September 2023,Colour: GreenSize: 128 GB,B09V4B6K53,2023,9,4,best,1.0,Positive
B09G9D8KRQ,India,2024-07-02,True,2,No airdrop and personal hotspot .,"I bought this iPhone 13 . There was a manufacturing defect as this phone doesn’tHave  personal hotspot and Airdrop . It’s blocked , not turning on . Deception . I can’t afford this . I am now in foreign , my friend bought this iPhone . I am not in a position even to return this iPhone .",https://www.amazon.in/gp/customer-reviews/R1293VGUFGE1PA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 2 July 2024,Colour: GreenSize: 256 GB,B09V4MXBSN,2024,7,287,bought iphone 13 manufacturing defect phone ’ thave personal hotspot airdrop ’ blocked not turning deception ’ afford foreign friend bought iphone not position even return iphone,-0.0625,Neutral
B09G9D8KRQ,India,2023-11-06,True,3,"Not that great deal. Battery performance, heating,hanging","Facing heating issue, Battery performance is not that good. On screen 12 hrs only as of now. Hanging in between, which we didn’t expect from Apple. Look is fantastic. Small while compared to XR.",https://www.amazon.in/gp/customer-reviews/R25O25F7KZX2DP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 6 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,2023,11,194,facing heating issue battery performance not good screen 12 hrs hanging ’ expect apple look fantastic small compared xr,0.21250000000000002,Neutral
B09G9D8KRQ,India,2024-03-07,True,2,Stuck on 1 page,"There is the option for update of software, after click on that the page get stuck on loding from last 1 hour",https://www.amazon.in/gp/customer-reviews/R28UL0QT886E4X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 7 March 2024,Colour: GreenSize: 256 GB,B09V4MXBSN,2024,3,109,option update software click page get stuck loding last 1 hour,0.0,Neutral
B09G9D8KRQ,India,2023-11-09,True,2,Good,Good,https://www.amazon.in/gp/customer-reviews/RPYJV50K6RW6R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 9 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,2023,11,4,good,0.7,Positive
B09G9D8KRQ,India,2023-06-27,True,2,Adaptor didnot work,"Adaptor supplied with it was not working, when taken to authorized service center they said the adaptor was fake.Do not bur adaptor with it.",https://www.amazon.in/gp/customer-reviews/R1SESHPIVEXJMH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 27 June 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,2023,6,140,adaptor supplied not working taken authorized service center said adaptor fakedo not bur adaptor,-0.1,Neutral
B09G9D8KRQ,India,2022-08-16,True,1,3rd class service from Amazon,3rd class service from Amazon and Apple. Manufacturing defect products send to me.Worst experience of buying such premium phone. Front camera is faulty. They said no for replacement even it’s within 7 day replacement warranty. There is a black line comes when I click selfie. Don’t Purchase apple products from Amazon,https://www.amazon.in/gp/customer-reviews/R19KELERKOKPWV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 16 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,2022,8,317,3rd class service amazon apple manufacturing defect products send meworst experience buying premium phone front camera faulty said no replacement even ’ within 7 day replacement warranty black line comes click selfie ’ purchase apple products amazon,-0.05555555555555555,Neutral
B09G9D8KRQ,India,2022-08-09,True,1,Very bad experience,On right side it has h small dent,https://www.amazon.in/gp/customer-reviews/R31N9FZJPLILAQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 9 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,2022,8,33,right side h small dent,0.01785714285714285,Neutral
B09G9D8KRQ,India,2022-03-31,True,1,Camera quality very bad what to do Android phone camera much better than this,Camera quality very bad like Android phone below Rs 4000 is this original product or duplicate product what to do or any option for camera setting I tried all settings option but not satisfied camera quality.,https://www.amazon.in/gp/customer-reviews/R2U6R0Q37U1TUE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 31 March 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,2022,3,208,camera quality bad like android phone rs 4000 original product duplicate product option camera setting tried settings option not satisfied camera quality,-0.2616666666666666,Neutral
B09G9D8KRQ,India,2024-09-13,True,5,"Camera quality, performance, sound quality,optimization",I bought it on 2023 great Indian sale till now the battery health is 91% .Camera is 100 times better than any android deviceDevice is compact and handy.It’s premium feel never disappoints you.In terms of providing update apple is on the top of the listI personally recommend white colour,https://www.amazon.in/gp/customer-reviews/R2815KNZNUMHXW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 13 September 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,9,287,bought 2023 great indian sale till battery health 91 camera 100 times better android devicedevice compact handyit ’ premium feel never disappoints youin terms providing update apple top listi personally recommend white colour,0.36,Positive
B09G9D8KRQ,India,2024-09-15,True,5,Picture quality,osm pic quality,https://www.amazon.in/gp/customer-reviews/R1O27IQIBLIIDN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 15 September 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,9,15,osm pic quality,0.0,Neutral
B09G9D8KRQ,India,2024-09-15,True,5,Loved it,No review text provided,https://www.amazon.in/gp/customer-reviews/R2EKEDURXCJ3WM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 15 September 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,9,23,no review text provided,0.0,Neutral
B09G9D8KRQ,India,2023-10-08,True,5,Awesome,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ .,https://www.amazon.in/gp/customer-reviews/R35BGB3PKZS1Z4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 8 October 2023,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2023,10,1151,‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎,0.0,Neutral
B09G9D8KRQ,India,2024-09-09,True,5,awsome,happy,https://www.amazon.in/gp/customer-reviews/R1HMI9OE483LFY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 9 September 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,9,5,happy,0.8,Positive
B09G9D8KRQ,India,2024-09-11,True,5,Good product,Very nice phone,https://www.amazon.in/gp/customer-reviews/RXP1S5NX05PA0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 11 September 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,9,15,nice phone,0.78,Positive
B09G9D8KRQ,India,2024-08-07,True,4,Camera quality is good,No review text provided,https://www.amazon.in/gp/customer-reviews/R2MX0108Z3WYE8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 7 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,8,23,no review text provided,0.0,Neutral
B09G9D8KRQ,India,2024-08-28,True,5,Amazing phone,"Great phone , loved it and the camera quality and phone smoothness is amazing…",https://www.amazon.in/gp/customer-reviews/R2IEJFE4FN49SD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 28 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,8,78,great phone loved camera quality phone smoothness amazing…,0.75,Positive
